Date,AAPL_High,AMZN_High,BRK-B_High,GOOGL_High,JNJ_High,META_High,MSFT_High,NVDA_High,TSLA_High,V_High
2024-10-11,228.9062089337624,189.92999267578125,463.4500122070313,163.7123639633056,160.08382364264304,590.7335426141501,415.46368322393135,135.77063861955767,223.33999633789065,277.8034840237149
2024-10-14,231.22110160659443,189.8300018310547,462.0,166.03969909717978,159.57205988152677,599.6162821918657,422.3460566440114,139.59039453634375,221.91000366210935,280.36429397728153
2024-10-15,236.9684620133565,188.41000366210935,466.6600036621094,167.48804403838992,164.10904615090783,590.1339531553972,420.7923105426525,138.5604635568482,224.2599945068359,281.6298111765263
2024-10-16,231.61024577942743,187.77999877929688,466.0,165.61019873881125,162.37692337596144,581.6108484225683,414.6967341717602,136.61057945313823,222.82000732421875,286.57207118204866
2024-10-17,233.3364614020046,188.94000244140625,467.8399963378906,166.179533539939,162.38676284518755,584.498525214523,420.812237767026,140.88029674498213,222.0800018310547,289.8901598713145
2024-10-18,235.66131853389135,190.7400054931641,467.0,164.52145724074808,162.67215806134502,583.4993265515407,417.97357047210465,138.89042567419548,222.27999877929688,289.99974997498134
2024-10-21,236.32987592195377,189.4600067138672,465.7900085449219,164.3116873279236,162.63279981767795,576.7747517900956,417.2863598354636,143.70010375976562,220.47999572753903,289.4019024058808
2024-10-22,235.70125104779564,191.52000427246097,465.1499938964844,165.5802419476502,161.13687708817233,583.059749102595,428.85992860317606,144.4100533191971,218.22000122070312,285.5058964857492
2024-10-23,234.6236210523599,189.16000366210935,463.260009765625,165.63018698109346,163.37092114197858,584.5284780017795,429.3579337373482,142.42018195043707,218.72000122070312,285.0375557008521
2024-10-24,230.3131259260407,187.11000061035156,461.0499877929687,163.14302421507978,162.88867460461677,568.4214766798149,424.2783011634291,141.34026726626666,262.1199951171875,282.6062668557324
2024-10-25,232.7078323586645,190.4499969482422,459.4500122070313,165.4004362996681,161.32386240459067,580.8214617194669,430.79217425375066,144.12007609663013,269.489990234375,284.07102908710095
2024-10-28,234.21451699403664,190.2100067138672,459.239990234375,168.55681917401554,159.40475410814076,583.2794909577367,430.21452917811945,143.13012940104122,273.5400085449219,283.62262858625064
2024-10-29,233.815399347975,191.4600067138672,458.9200134277344,170.18495914581706,159.60157878797207,593.1915192160194,431.43961494644,142.25018978946702,264.9800109863281,284.67885125257607
2024-10-30,232.95727501758805,195.61000061035156,457.6700134277344,181.8116272766613,158.7256863433597,600.7154460578435,436.7483071680008,140.32033586087627,263.3500061035156,294.7228020402566
2024-10-31,229.325284321648,190.6000061035156,456.8399963378906,176.61759375547854,158.32216919778585,589.4245764245477,414.4975548257246,137.60052669144986,259.75,295.2808196275157
2024-11-01,224.8551151455125,200.5,455.1199951171875,172.1227374784499,158.5091662529469,573.2076440008003,413.8401634297127,137.30054292300855,254.0,291.62396114465463
2024-11-04,222.3007315284092,197.3300018310547,450.7000122070313,170.53454918701203,157.74150988347853,568.2316421306225,408.7804696748795,138.95043742397988,248.8999938964844,292.1022261821076
2024-11-05,223.4581915257104,199.82000732421875,445.2300109863281,170.33478903527796,156.0782761036001,573.0177694578593,413.2425752143605,140.36031985674174,255.27999877929688,293.72639443917393
2024-11-06,225.5735453041769,207.5500030517578,469.260009765625,176.73745331219902,158.3024947753835,572.5381747409726,418.7704057056053,146.47990453076164,289.5899963378906,307.8955568132778
2024-11-07,227.37956894750107,212.25,468.4599914550781,180.87271488977296,156.23575360340797,594.3206217597054,425.1448706929316,148.91973532669053,299.75,306.53044629446083
2024-11-08,228.4088689967903,209.9600067138672,466.3500061035156,180.69291225137096,154.592192089468,592.6219696885161,424.7962229099081,149.7596791286017,328.7099914550781,310.03786754477585
2024-11-11,225.45212091614073,209.6499938964844,470.510009765625,180.3433226939525,155.08426810021658,586.5268812894068,423.11297221775334,148.83974895267767,358.6400146484375,311.3232720535867
2024-11-12,225.34224111445195,209.5399932861328,468.4200134277344,182.28109325658863,152.58450221470284,599.1766373771187,422.744458901271,149.63967674683423,345.8399963378906,310.02830410204115
2024-11-13,226.4010754152989,215.08999633789065,468.3999938964844,180.75285268181247,151.0787317767371,585.168000649057,427.61494119189337,149.31970476911368,344.6000061035156,310.42767594412226
2024-11-14,228.61864039722624,215.8999938964844,469.4500122070313,178.6152941368307,151.15746658262498,580.2919594723807,426.4595778768523,148.98972901300397,329.9800109863281,310.76707943708357
2024-11-15,226.6707733581308,207.33999633789065,472.260009765625,173.9406465119526,151.98415664581026,572.1085099621108,421.1110226744225,145.23000003001434,324.67999267578125,310.19804542872987
2024-11-18,229.4876892234719,204.6699981689453,472.6700134277344,175.23915857623498,152.86991504573095,559.4487531149258,416.72858966014985,141.54024775288784,348.54998779296875,311.8852001534359
2024-11-19,229.90722171238716,205.3000030517578,470.7699890136719,178.66523335503967,151.55113870335524,560.9775092082989,416.270457948444,147.1198647758357,347.3800048828125,311.70550788475083
2024-11-20,229.67746064503265,203.1300048828125,470.6099853515625,177.47658472831748,150.8228559587659,565.8934960924114,415.6230278333229,147.54982691113315,346.6000061035156,311.76542005471345
2024-11-21,229.90722593821596,203.4900054931641,474.6600036621094,173.93066947333787,153.5883445944877,569.540573055585,418.9399686403921,152.8794696932069,347.989990234375,310.3977311550945
2024-11-22,230.4666110292765,199.2599945068359,477.44000244140625,166.26944668285782,154.6315459730909,563.3756147608086,416.56472079906104,147.1498637894418,361.5299987792969,311.06656107637025
2024-11-25,232.9938300911163,201.9499969482422,482.5,168.43695792128975,154.55281352975808,572.1285540602511,420.23736087052777,142.0402188161131,361.9299926757813,313.1330910674444
2024-11-26,235.31128373473052,208.0,479.3999938964844,169.62560245554164,154.01715228758886,577.0345279001676,428.18146205416855,139.29040920481154,346.9599914550781,313.9716943646321
2024-11-27,235.43115689965904,207.63999938964844,491.6700134277344,169.28598395476882,155.38619799596373,574.516581935116,426.37509083138485,137.21054859333148,342.54998779296875,315.8385337523803
2024-11-29,237.5488197625333,208.1999969482422,486.010009765625,169.236038050321,154.43381527586985,577.9937945773128,424.0297817162198,139.34040886007423,345.45001220703125,315.71873764170243
2024-12-02,240.52553753151284,212.9900054931641,485.0899963378906,171.88300683066288,153.76913324461287,594.0208708971044,432.13353107658475,140.44031954365505,360.0,316.88679853125797
2024-12-03,242.49337894569655,214.02000427246097,478.2999877929687,172.4823069012363,153.57072694369242,613.7050010762927,431.6045752942296,140.5303151909217,355.69000244140625,316.7869491934848
2024-12-04,243.84190102311464,220.0,471.3399963378906,174.70976999200622,150.35645662222328,617.282115464708,438.7901751847669,145.7799540199716,358.1000061035156,312.3244818364162
2024-12-05,244.2714238935446,222.1499938964844,472.739990234375,175.858450636237,149.18582815375598,619.4003991271754,443.770179142923,146.5399932861328,375.4299926757813,310.56742434736736
2024-12-06,244.3613305629988,227.1499938964844,472.0799865722656,174.8795813358406,148.85844239705992,629.2823794750941,445.2073090094776,145.6999969482422,389.489990234375,312.0349328204121
2024-12-09,246.96847124510987,230.0800018310547,471.7000122070313,176.25999450683594,149.69176714553552,625.8951772240001,447.4328163406456,139.9499969482422,404.7999877929687,312.4842145549426
2024-12-10,247.93739821602463,229.05999755859375,464.989990234375,186.36000061035156,149.63225276250697,625.0858279793719,448.7202622082635,141.82000732421875,409.7300109863281,312.45425331366414
2024-12-11,250.5245479203196,231.1999969482422,465.4800109863281,195.61000061035156,147.32075516854542,637.8854652597508,449.4488165759074,140.1699981689453,424.8800048828125,315.019901108894
2024-12-12,248.46682524629017,231.08999633789065,463.5700073242187,195.17999267578125,146.5965538011628,636.1468190198666,455.2471685109344,138.44000244140625,429.2999877929687,315.01990786738736
2024-12-13,249.016197294528,230.1999969482422,460.510009765625,192.72999572753903,145.76320905928728,630.5713687123745,450.5266178755225,139.60000610351562,436.2999877929687,316.41758265310267
2024-12-16,251.1039203968556,233.0,460.4200134277344,199.0,146.08068178515416,631.1500244140625,451.27512549789225,134.39999389648438,463.19000244140625,317.02655263267593
2024-12-17,253.5512208135588,232.72999572753903,456.6199951171875,201.4199981689453,145.49535969192723,632.3699951171875,454.3789237624039,131.58999633789062,483.989990234375,318.304390714388
2024-12-18,254.0007260278641,231.3999938964844,458.7300109863281,197.0,145.57472755088887,627.3599853515625,451.7441820228141,136.6999969482422,488.5400085449219,321.0797198879251
2024-12-19,251.72323503929724,226.08999633789065,453.7999877929687,193.02999877929688,144.06679533394205,611.52001953125,442.29314366547726,134.02999877929688,456.3599853515625,316.33769098721893
2024-12-20,254.71994465608725,226.2100067138672,458.6499938964844,192.88999938964844,144.31481282986903,603.1099853515625,442.85201454579715,135.27999877929688,447.0799865722656,319.4624618218085
2024-12-23,255.3692268422543,226.8800048828125,454.5499877929687,195.1000061035156,144.17593041731575,601.0900268554688,436.7742196281346,139.7899932861328,434.510009765625,317.43587393605134
2024-12-24,257.92641115938613,229.13999938964844,458.989990234375,196.11000061035156,144.69180297851562,607.989990234375,438.7203153724094,141.89999389648438,462.7799987792969,320.9998782238855
2024-12-26,259.81433504408284,228.5,459.4800109863281,196.75,145.2076547986041,606.2999877929688,440.0576302640168,140.85000610351562,465.3299865722656,320.9100426042519
2024-12-27,258.41589596104086,226.02999877929688,461.1300048828125,195.32000732421875,145.43584191739794,601.8499755859375,434.3490742197977,139.02000427246094,450.0,320.9599203244712
2024-12-30,253.22159473829512,223.0,454.69000244140625,192.5500030517578,143.7295003970171,596.9400024414062,426.6944166190143,140.27000427246094,427.0,316.57729861557755
2024-12-31,253.00183336212825,223.22999572753903,454.3299865722656,191.9600067138672,143.52116359121268,593.969970703125,425.8760697244736,138.07000732421875,427.9299926757813,317.12639860636284
2025-01-02,248.826433311358,225.1499938964844,456.8900146484375,192.0,144.61243059570108,604.9099731445312,425.2174031564215,138.8800048828125,392.7300109863281,319.14298599081565
2025-01-03,243.911819160746,225.36000061035156,454.5299987792969,193.2100067138672,143.42197015647923,609.5,423.1814700735548,144.89999389648438,411.8800048828125,315.38932509526825
2025-01-06,247.0583693989477,228.83999633789065,456.239990234375,198.22000122070312,143.66998759723828,630.989990234375,433.450889550372,152.16000366210938,426.4299926757813,314.8602186911189
2025-01-07,245.28032844029428,228.3800048828125,456.5199890136719,201.0,146.0112243070221,632.0999755859375,429.7882097463078,153.1300048828125,414.3299865722656,314.66052980966305
2025-01-08,243.44234164075263,223.52000427246097,454.0,196.2899932861328,144.4338560489664,616.4400024414062,426.11559975123726,143.9499969482422,402.5,313.5124736137634
2025-01-10,239.8962364632009,221.7100067138672,453.0,196.52000427246097,142.529100198471,629.9099731445312,423.8600860063737,139.9199981689453,399.2799987792969,311.32614476015885
2025-01-13,234.41227060505477,219.3999938964844,445.0,191.17999267578125,143.91799531546857,608.969970703125,417.66253969684465,133.49000549316406,403.7900085449219,306.4044494628906
2025-01-14,235.8606656353981,221.82000732421875,450.2999877929687,191.97999572753903,143.66004601396324,605.489990234375,418.9000587938386,136.3800048828125,422.6400146484375,309.638980131781
2025-01-15,238.6975638581554,223.57000732421875,459.0899963378906,196.36000061035156,144.89021209935098,622.4600219726562,427.29322350331137,136.4499969482422,429.7999877929687,316.65716271335265
2025-01-16,237.74859991927732,224.6499938964844,462.9599914550781,195.47999572753903,146.89417833445603,616.25,428.6305247845027,138.75,424.0,318.64382213479166
2025-01-17,232.03487756377,226.5099945068359,470.1799926757813,197.22999572753903,147.20171240041276,624.969970703125,433.61058460419247,138.5,439.739990234375,320.05147118370127
2025-01-21,224.17352112887505,231.77999877929688,473.1700134277344,202.2899932861328,147.67789450938392,621.5,430.0377082937944,141.8300018310547,433.2000122070313,324.0347506373584
2025-01-22,223.87384226456615,235.44000244140625,468.8900146484375,200.47999572753903,144.31481806615707,633.7000122070312,446.37496460039233,147.7899932861328,428.0,325.19281020291476
2025-01-23,226.78066167492807,235.52000427246097,464.760009765625,200.3000030517578,146.7354440167291,636.5999755859375,445.85599903960934,147.22999572753906,420.7300109863281,327.95817522533196
2025-01-24,225.38220009721184,236.3999938964844,463.80999755859375,200.8999938964844,146.45766381729024,652.0,445.7562002010948,148.97000122070312,418.8800048828125,330.5338137953275
2025-01-27,231.89502211760887,235.61000061035156,474.9299926757813,196.8800048828125,152.23143863612657,663.8699951171875,434.3291330844904,128.39999389648438,406.69000244140625,334.9264131946269
2025-01-28,239.9262098046868,241.77000427246097,473.9299926757813,195.47999572753903,151.75525043924222,682.5800170898438,447.4827461239755,129.0,400.5899963378906,337.262500156339
2025-01-29,239.5965730646729,240.38999938964844,473.9200134277344,196.7899932861328,150.67392097732838,681.0499877929688,445.9857373249504,126.88999938964844,398.5899963378906,336.54371025422756
2025-01-30,240.52553823889048,237.9499969482422,474.05999755859375,201.3999938964844,152.91597078059664,710.7899780273438,422.0137922192137,125.0,412.5,343.861404034414
2025-01-31,246.9185272875337,240.2899932861328,472.5499877929687,205.47999572753903,151.9635766691207,705.2999877929688,419.84816997012905,127.8499984741211,419.989990234375,350.6599680967191
2025-02-03,231.5753945205246,239.25,466.739990234375,203.75,151.25922762443935,704.0,414.57872255523336,118.56999969482422,389.1700134277344,345.4187650185363
2025-02-04,232.87396618357337,242.52000427246097,467.9100036621094,207.0500030517578,152.9556413815736,707.7100219726562,413.09171636714575,121.1999969482422,394.0,345.4287615930734
2025-02-05,232.4144684638066,238.32000732421875,474.239990234375,192.75,153.50126932336892,718.1400146484375,413.0018796658512,125.0,388.3900146484375,348.89293816287386
2025-02-06,233.54323203112875,239.66000366210935,478.0,192.1000061035156,153.61039472863249,718.9000244140625,417.36315732347487,128.77000427246094,375.3999938964844,350.0609591256751
2025-02-07,233.74300400322835,234.80999755859375,478.25,191.17999267578125,153.2631837103113,725.010009765625,417.8122379259866,130.3699951171875,380.5499877929687,350.16078871658067
2025-02-10,230.58999633789065,233.9199981689453,474.2000122070313,188.1999969482422,153.1441398689115,721.2000122070312,414.6286177998997,135.0,362.7000122070313,351.3088721209857
2025-02-11,235.22999572753903,233.44000244140625,473.0499877929687,186.94000244140625,155.14809711133563,723.6599731445312,411.6645553606299,134.47999572753906,349.3699951171875,352.1199951171875
2025-02-12,236.9600067138672,231.17999267578125,472.1499938964844,185.11000061035156,154.42390175942873,727.0999755859375,409.92803560329327,132.24000549316406,346.3999938964844,351.8299865722656
2025-02-13,242.33999633789065,230.4199981689453,481.19000244140625,186.27999877929688,156.8742831804581,729.0,410.1775463061904,136.5,358.69000244140625,356.0799865722656
2025-02-14,245.5500030517578,229.88999938964844,484.5499877929687,186.3999938964844,156.21952878168315,740.9099731445312,408.0917213200678,139.25,362.0,355.42999267578125
2025-02-18,245.17999267578125,229.3000030517578,484.05999755859375,185.9600067138672,155.4499969482422,737.0,409.7783523938356,143.44000244140625,359.1000061035156,356.739990234375
2025-02-19,246.0099945068359,226.8300018310547,484.7200012207031,185.4600067138672,158.3000030517578,707.0,414.6585628844229,141.36000061035156,367.3399963378906,357.1499938964844
2025-02-20,246.77999877929688,225.1300048828125,484.2000122070313,185.30999755859375,159.9499969482422,705.6300048828125,419.30999755859375,140.66000366210938,362.2999877929687,356.1300048828125
2025-02-21,246.94000244140625,223.30999755859375,482.1763916015625,185.33999633789065,161.69000244140625,703.8699951171875,418.0480041503906,141.4600067138672,354.9800109863281,352.6499938964844
