Date,AAPL,AMZN,BRK-B,GOOGL,JNJ,META,MSFT,NVDA,TSLA,V
2024-10-11,227.05029296875,188.82000732421875,460.2099914550781,163.05313110351562,158.90283203125,589.4745483398438,414.65692138671875,134.79071044921875,217.8000030517578,276.846923828125
2024-10-14,230.79205322265625,187.5399932861328,459.9800109863281,164.7711639404297,159.04061889648438,589.944091796875,417.46563720703125,138.0605010986328,219.16000366210938,279.6767578125
2024-10-15,233.33645629882812,187.69000244140625,462.67999267578125,165.27059936523438,161.5010223388672,585.7974853515625,417.0672302246094,131.5909423828125,219.57000732421875,278.2917785644531
2024-10-16,231.27099609375,186.88999938964844,465.69000244140625,164.97093200683594,161.67816162109375,576.3250732421875,414.45770263671875,135.7106475830078,221.3300018310547,286.4923400878906
2024-10-17,231.6401824951172,187.52999877929688,465.8500061035156,162.74346923828125,161.8651580810547,576.4650268554688,415.0553283691406,136.92056274414062,220.88999938964844,289.35211181640625
2024-10-18,234.48391723632812,188.99000549316406,464.79998779296875,163.23292541503906,162.50485229492188,576.00537109375,416.4895324707031,137.99049377441406,220.6999969482422,289.58123779296875
2024-10-21,235.96067810058594,189.07000732421875,464.1600036621094,163.88218688964844,160.25112915039062,574.6964111328125,417.1070861816406,143.70010375976562,218.85000610351562,285.8247375488281
2024-10-22,235.342041015625,189.6999969482422,461.45001220703125,164.95095825195312,160.86131286621094,581.5409545898438,425.8022155761719,143.58010864257812,217.97000122070312,283.7721252441406
2024-10-23,230.25323486328125,184.7100067138672,460.6099853515625,162.59365844726562,163.23313903808594,563.2356567382812,422.9038391113281,139.55038452148438,213.64999389648438,282.74578857421875
2024-10-24,230.0636749267578,186.3800048828125,457.7699890136719,162.53372192382812,161.07781982421875,567.3223876953125,423.0332946777344,140.40032958984375,260.4800109863281,282.20770263671875
2024-10-25,230.9018096923828,187.8300018310547,454.010009765625,165.080810546875,158.33201599121094,572.7879638671875,426.43963623046875,141.53024291992188,269.19000244140625,280.7230529785156
2024-10-28,232.88743591308594,188.38999938964844,458.489990234375,166.52914428710938,159.04061889648438,577.6939697265625,424.8858947753906,140.51031494140625,262.510009765625,283.1742248535156
2024-10-29,233.15684509277344,190.8300018310547,454.6199951171875,169.48574829101562,157.5545196533203,592.8018798828125,430.2244873046875,141.24026489257812,259.5199890136719,280.87249755859375
2024-10-30,229.5946807861328,192.72999572753906,454.9599914550781,174.26028442382812,158.06629943847656,591.322998046875,430.8021545410156,139.3303985595703,257.54998779296875,289.1228942871094
2024-10-31,225.4138946533203,186.39999389648438,450.9200134277344,170.91412353515625,157.3281707763672,567.12255859375,404.72674560546875,132.7508544921875,249.85000610351562,288.81402587890625
2024-11-01,222.42047119140625,197.92999267578125,452.1400146484375,171.09390258789062,157.59390258789062,566.702880859375,408.73065185546875,135.3906707763672,248.97999572753906,289.7008361816406
2024-11-04,221.52244567871094,195.77999877929688,442.2900085449219,169.0462646484375,155.73382568359375,560.2280883789062,406.8282775878906,136.04063415527344,242.83999633789062,290.806884765625
2024-11-05,222.95928955078125,199.5,445.05999755859375,169.5457000732422,155.8420867919922,571.9686279296875,409.8163146972656,139.90036010742188,251.44000244140625,292.2417297363281
2024-11-06,222.23089599609375,207.08999633789062,468.8999938964844,176.3079376220703,155.37953186035156,571.5889282226562,418.50146484375,145.59996032714844,288.5299987792969,306.30126953125
2024-11-07,226.98043823242188,210.0500030517578,460.1300048828125,180.5430908203125,154.24774169921875,591.22314453125,423.73052978515625,148.8697509765625,296.9100036621094,304.70697021484375
2024-11-08,226.7107391357422,208.17999267578125,463.4100036621094,178.14584350585938,153.0076904296875,588.8650512695312,420.85205078125,147.6198272705078,321.2200012207031,306.76959228515625
2024-11-11,223.98373413085938,206.83999633789062,467.3599853515625,180.1435546875,152.58448791503906,582.699951171875,416.34014892578125,145.24998474121094,350.0,309.8087158203125
2024-11-12,223.98373413085938,208.91000366210938,466.2900085449219,181.41207885742188,150.22251892089844,584.3486328125,421.340087890625,148.27976989746094,328.489990234375,309.3294982910156
2024-11-13,224.8727569580078,214.10000610351562,468.1000061035156,178.67523193359375,150.81301879882812,579.5325317382812,423.50146484375,146.25991821289062,330.239990234375,308.96014404296875
2024-11-14,227.9693603515625,211.47999572753906,467.70001220703125,175.37899780273438,149.46470642089844,576.69482421875,425.1846923828125,146.7498779296875,311.17999267578125,307.732177734375
2024-11-15,224.7528839111328,202.61000061035156,470.2799987792969,172.29254150390625,151.56097412109375,553.6334228515625,413.3421936035156,141.97021484375,320.7200012207031,309.119873046875
2024-11-18,227.7695770263672,201.6999969482422,472.20001220703125,175.0993194580078,152.31878662109375,553.9531860351562,414.0991516113281,140.1403350830078,338.739990234375,311.6356201171875
2024-11-19,228.02928161621094,204.61000061035156,468.8599853515625,177.9160919189453,150.57681274414062,560.6378173828125,416.1210632324219,146.99986267089844,346.0,311.3261413574219
2024-11-20,228.7484893798828,202.8800048828125,468.8299865722656,175.77853393554688,150.68507385253906,565.064208984375,413.8302001953125,145.87994384765625,342.0299987792969,306.8736572265625
2024-11-21,228.26902770996094,198.3800048828125,472.05999755859375,167.4381103515625,153.03721618652344,562.6361694335938,412.0437927246094,146.65989685058594,339.6400146484375,309.3794250488281
2024-11-22,229.61753845214844,197.1199951171875,476.57000732421875,164.57138061523438,152.71243286132812,558.6893920898438,416.16552734375,141.94021606445312,352.55999755859375,309.3993835449219
2024-11-25,232.61424255371094,201.4499969482422,477.42999267578125,167.45806884765625,153.31277465820312,564.654541015625,417.95196533203125,136.01063537597656,338.5899963378906,312.66387939453125
2024-11-26,234.8018341064453,207.86000061035156,478.55999755859375,168.9263916015625,153.29295349121094,573.0776977539062,427.133544921875,136.9105682373047,338.2300109863281,311.29620361328125
2024-11-27,234.67198181152344,205.74000549316406,483.0799865722656,169.03627014160156,154.16595458984375,568.7412719726562,422.1435546875,135.33067321777344,332.8900146484375,314.1713562011719
2024-11-29,237.06935119628906,207.88999938964844,483.0199890136719,168.756591796875,153.779052734375,573.8571166992188,422.61260986328125,138.240478515625,345.1600036621094,314.5506896972656
2024-12-02,239.3268585205078,210.7100067138672,477.3299865722656,171.29368591308594,153.5707244873047,592.3522338867188,430.1175842285156,138.62045288085938,357.0899963378906,316.1180725097656
2024-12-03,242.3834991455078,213.44000244140625,470.19000244140625,171.1438446044922,151.1501007080078,613.1554565429688,430.3371276855469,140.25033569335938,351.4200134277344,312.48419189453125
2024-12-04,242.74310302734375,218.16000366210938,468.32000732421875,174.17037963867188,149.27511596679688,613.2853393554688,436.544677734375,145.1300048828125,357.92999267578125,309.3794250488281
2024-12-05,242.7730712890625,220.5500030517578,470.57000732421875,172.44236755371094,148.33265686035156,608.439208984375,441.7342529296875,145.05999755859375,369.489990234375,308.560791015625
2024-12-06,242.5732879638672,227.02999877929688,470.5,174.510009765625,148.1243133544922,623.2672729492188,442.682373046875,142.44000244140625,389.2200012207031,310.487548828125
2024-12-09,246.47900390625,226.08999633789062,463.8699951171875,175.3699951171875,148.41201782226562,613.0755004882812,445.12744140625,138.80999755859375,389.7900085449219,307.7821044921875
2024-12-10,247.4978790283203,225.0399932861328,462.489990234375,185.1699981689453,148.04495239257812,618.8208618164062,442.4428405761719,135.07000732421875,400.989990234375,311.8552551269531
2024-12-11,246.2192840576172,230.25999450683594,461.3900146484375,195.39999389648438,145.47552490234375,632.1700439453125,448.0915222167969,139.30999755859375,424.7699890136719,313.26287841796875
2024-12-12,247.68768310546875,228.97000122070312,458.6300048828125,191.9600067138672,145.07870483398438,630.2815551757812,448.6603698730469,137.33999633789062,418.1000061035156,313.7021484375
2024-12-13,247.85748291015625,227.4600067138672,457.8999938964844,189.82000732421875,145.45567321777344,619.8499755859375,446.37493896484375,134.25,436.2300109863281,314.2112731933594
2024-12-16,250.7642822265625,232.92999267578125,455.20001220703125,196.66000366210938,142.7076873779297,624.239990234375,450.6863098144531,132.0,463.0199890136719,315.359375
2024-12-17,253.20159912109375,231.14999389648438,455.6600036621094,195.4199981689453,145.24734497070312,619.4400024414062,453.5505676269531,130.38999938964844,479.8599853515625,317.7652893066406
2024-12-18,247.77757263183594,220.52000427246094,446.5899963378906,188.39999389648438,143.60052490234375,597.1900024414062,436.5147399902344,128.91000366210938,440.1300048828125,309.2596130371094
2024-12-19,249.51565551757812,223.2899932861328,449.3399963378906,188.50999450683594,142.4398193359375,595.5700073242188,436.15545654296875,130.67999267578125,436.1700134277344,314.3510437011719
2024-12-20,254.21051025390625,224.9199981689453,453.20001220703125,191.41000366210938,143.32275390625,585.25,435.726318359375,134.6999969482422,421.05999755859375,317.1763000488281
2024-12-23,254.98965454101562,225.05999755859375,454.3500061035156,194.6300048828125,144.1164093017578,599.8499755859375,434.3790283203125,139.6699981689453,430.6000061035156,316.6871337890625
2024-12-24,257.91644287109375,229.0500030517578,458.6600036621094,196.11000061035156,144.69180297851562,607.75,438.4508361816406,140.22000122070312,462.2799987792969,320.1113586425781
2024-12-26,258.7355041503906,227.0500030517578,459.0799865722656,195.60000610351562,144.42393493652344,603.3499755859375,437.2332763671875,139.92999267578125,454.1300048828125,320.3709411621094
2024-12-27,255.30929565429688,223.75,456.510009765625,192.75999450683594,143.8981475830078,599.8099975585938,429.66845703125,137.00999450683594,431.6600036621094,318.12469482421875
2024-12-30,251.9230194091797,221.3000030517578,452.1600036621094,191.24000549316406,142.20172119140625,591.239990234375,423.9798583984375,137.49000549316406,417.4100036621094,314.78033447265625
2024-12-31,250.1449737548828,219.38999938964844,453.2799987792969,189.3000030517578,143.4715576171875,585.510009765625,420.6565246582031,134.2899932861328,403.8399963378906,315.5091247558594
2025-01-02,243.5821990966797,220.22000122070312,451.1000061035156,189.42999267578125,142.87632751464844,599.239990234375,417.74237060546875,138.30999755859375,379.2799987792969,313.8718566894531
2025-01-03,243.0927276611328,224.19000244140625,453.55999755859375,191.7899932861328,143.04498291015625,604.6300048828125,422.5028381347656,144.47000122070312,410.44000244140625,314.3810119628906
2025-01-06,244.73092651367188,227.61000061035156,451.4100036621094,196.8699951171875,142.51919555664062,630.2000122070312,426.99383544921875,149.42999267578125,411.04998779296875,312.51416015625
2025-01-07,241.94400024414062,222.11000061035156,452.9200134277344,195.49000549316406,145.0687713623047,617.8900146484375,421.5247802734375,140.13999938964844,394.3599853515625,311.1464538574219
2025-01-08,242.43344116210938,222.1300048828125,451.8399963378906,193.9499969482422,141.14022827148438,610.719970703125,423.7104187011719,140.11000061035156,394.94000244140625,312.07489013671875
2025-01-10,236.58987426757812,218.94000244140625,442.6600036621094,192.0399932861328,140.931884765625,615.8599853515625,418.11163330078125,135.91000366210938,394.739990234375,307.1930847167969
2025-01-13,234.14256286621094,218.4600067138672,443.9100036621094,191.00999450683594,143.32275390625,608.3300170898438,416.35516357421875,133.22999572753906,403.30999755859375,306.4044494628906
2025-01-14,233.02378845214844,217.75999450683594,450.0299987792969,189.66000366210938,143.60052490234375,594.25,414.8382263183594,131.75999450683594,396.3599853515625,308.5707702636719
2025-01-15,237.60874938964844,223.35000610351562,458.510009765625,195.5500030517578,143.81878662109375,617.1199951171875,425.4569091796875,136.24000549316406,428.2200012207031,315.7486877441406
2025-01-16,228.00930786132812,220.66000366210938,462.80999755859375,192.91000366210938,146.5965576171875,611.2999877929688,423.7303466796875,133.57000732421875,413.82000732421875,316.7170715332031
2025-01-17,229.7274169921875,225.94000244140625,467.95001220703125,196.0,145.8624267578125,612.77001953125,428.1714782714844,137.7100067138672,426.5,319.0830993652344
2025-01-21,222.39547729492188,230.7100067138672,468.57000732421875,198.0500030517578,146.97352600097656,616.4600219726562,427.64251708984375,140.8300018310547,424.07000732421875,323.08636474609375
2025-01-22,223.58416748046875,235.00999450683594,460.510009765625,198.3699951171875,144.1164093017578,623.5,445.30712890625,147.07000732421875,415.1099853515625,323.0164794921875
2025-01-23,223.41436767578125,235.4199981689453,459.8299865722656,197.97999572753906,145.47552490234375,636.4500122070312,445.8160705566406,147.22000122070312,412.3800048828125,327.6586608886719
2025-01-24,222.5353240966797,234.85000610351562,463.19000244140625,200.2100067138672,145.6540985107422,647.489990234375,443.17138671875,142.6199951171875,406.5799865722656,329.64532470703125
2025-01-27,229.6075439453125,235.4199981689453,474.70001220703125,191.80999755859375,151.67588806152344,659.8800048828125,433.6903991699219,118.41999816894531,397.1499938964844,333.97802734375
2025-01-28,237.99832153320312,238.14999389648438,469.9700012207031,195.3000030517578,149.18582153320312,674.3300170898438,446.30511474609375,128.99000549316406,398.0899963378906,333.91815185546875
2025-01-29,239.0971221923828,237.07000732421875,469.260009765625,195.41000366210938,149.94970703125,676.489990234375,441.44482421875,123.69999694824219,389.1000061035156,335.3157958984375
2025-01-30,237.3290557861328,234.63999938964844,472.3500061035156,200.8699951171875,151.6560516357422,687.0,414.1595458984375,124.6500015258789,400.2799987792969,342.4737243652344
2025-01-31,235.74081420898438,237.67999267578125,468.6700134277344,204.02000427246094,150.94175720214844,689.1799926757812,414.22943115234375,120.06999969482422,404.6000061035156,341.225830078125
2025-02-03,227.75958251953125,237.4199981689453,464.6099853515625,201.22999572753906,150.6639862060547,697.4600219726562,410.09771728515625,116.66000366210938,383.67999267578125,345.23907470703125
2025-02-04,232.54432678222656,242.05999755859375,467.489990234375,206.3800048828125,152.27113342285156,704.1900024414062,411.5447998046875,118.6500015258789,392.2099914550781,344.5701904296875
2025-02-05,232.21469116210938,236.1699981689453,473.7300109863281,191.3300018310547,153.4615936279297,704.8699951171875,412.4629821777344,124.83000183105469,378.1700134277344,348.8529968261719
2025-02-06,232.9638671875,238.8300018310547,477.2200012207031,191.60000610351562,152.29095458984375,711.989990234375,414.9879150390625,128.67999267578125,374.32000732421875,346.89630126953125
2025-02-07,227.3800048828125,229.14999389648438,472.739990234375,185.33999633789062,151.904052734375,714.52001953125,408.9300537109375,129.83999633789062,361.6199951171875,347.43536376953125
2025-02-10,227.64999389648438,233.13999938964844,470.1700134277344,186.47000122070312,153.0151824951172,717.4000244140625,411.3951110839844,133.57000732421875,350.7300109863281,350.6400146484375
2025-02-11,232.6199951171875,232.75999450683594,472.6099853515625,185.32000732421875,154.89016723632812,719.7999877929688,410.6166687011719,132.8000030517578,328.5,350.7200012207031
2025-02-12,236.8699951171875,228.92999267578125,471.7300109863281,183.61000061035156,154.02706909179688,725.3800048828125,408.2214660644531,131.13999938964844,336.510009765625,351.489990234375
2025-02-13,241.52999877929688,230.3699951171875,480.489990234375,186.13999938964844,156.0012664794922,728.5599975585938,409.7184753417969,135.2899932861328,355.94000244140625,355.6300048828125
2025-02-14,244.60000610351562,228.67999267578125,479.5899963378906,185.22999572753906,154.91000366210938,736.6699829101562,407.6126708984375,138.85000610351562,355.8399963378906,353.80999755859375
2025-02-18,244.47000122070312,226.64999389648438,482.82000732421875,183.77000427246094,154.99000549316406,716.3699951171875,408.8202819824219,139.39999389648438,354.1099853515625,356.7300109863281
2025-02-19,244.8699951171875,226.6300048828125,483.7699890136719,185.27000427246094,157.88999938964844,703.77001953125,413.94000244140625,139.22999572753906,360.55999755859375,355.2300109863281
2025-02-20,245.8300018310547,222.8800048828125,481.79998779296875,184.55999755859375,159.67999267578125,694.8400268554688,416.1300048828125,140.11000061035156,354.3999938964844,350.489990234375
2025-02-21,245.4600067138672,218.97000122070312,480.48040771484375,182.0449981689453,161.6300048828125,694.0050048828125,413.1000061035156,139.0449981689453,347.3598937988281,352.05499267578125
